id;title;short_desc;zone;infos;services;contact;address;mail;phone;openinghours;interneturl;appointmenturl;virtualvisiturl;crousandgourl;albumurl;bookingurl;troubleshootingurl;house_services;images;geocalisation;photo;regions
360;Résidence PHILIPPE-LEBON;475 chambres rénovées;Clermont-Ferrand;"Située à 100m de la Faculté de Lettres, Langues et Sciences Humaines ainsi que du Pôle Tertiaire et à 10 minutes du centre-ville, la résidence Philippe-Lebon propose 475 chambres universitaires rénovées réparties dans 3 bâtiments. 
 CHAMBRES 
SUPERFICIE : 10 m² 
 LOYER MENSUEL : 257,60 € TTC 
 DÉPÔT DE GARANTIE : 260 € 
 DURÉE DU CONTRAT : 12 mois (du 1er septembre au 31 août) 
 ÉQUIPEMENT : lit, bureau, placard, chaise, frigo-bar, cabine tri-fonction (douche-WC et lavabo), Wifi. 
 ÉQUIPEMENTS COLLECTIFS : Garage à vélos et parking extérieur (places limitées et payantes), Cuisinettes communes aux étages (avec plaques à induction, micro onde, évier), Laverie, Salle de travail, Salle TV, Salle Piano, Salle culturelle (spectacles, projections) 
 Lieux d’études proches : Faculté de Lettres et Sciences Humaines, Faculté de Droit, Pôle Tertiaire (La Rotonde), Lycée Fénelon 
 Transports : Bus 8 et 3 arrêt Côté Blatin ou barrière d’Issoire ; Tram arrêt « Universités » 
 Vous avez la possibilité de demander du linge de lit (deux paires de draps, deux couvertures, un traversin et deux taies de traversin) contre une redevance annuelle de 15 €. L'entretien est à vos soins.Toutes les chambres ouvrent droit à l'Allocation au Logement à caractère Social (ALS). Tous les renseignements sur les aides au logement sur www.caf.fr.Pour bénéficier d'une chambre à la résidence Philippe-Lebon, il faut constituer un Dossier Social Etudiant (DSE) avant le 31 mai qui précède la rentrée universitaire envisagée, et le plus tôt possible.";"Services proposés :

local vélo
restauration
digicode
salle de musique
salle de travail
salle de ping-pong
babyfoot
gardien
salle TV
parking
laverie
paiement par carte bancaire
accès handicapés";RÉSIDENCE PHILIPPE-LEBON28 boulevard Côte-Blatin 63000 Clermont-FerrandTél. : 04 73 43 72 72 Fax. : 04 73 43 72 14 E-Mail : residence-centre-ville@crous-clermont.fr;28 boulevard Côte-Blatin 63000 Clermont-Ferrand;residence-centre-ville@crous-clermont.fr;04 73 43 72 72;;https://www.crous-clermont.fr/;https://mesrdv.etudiant.gouv.fr/fr;https://www.google.com/maps/@45.7711866,3.0926583,3a,90y,14.75h,80.84t/data=!3m6!1e1!3m4!1sAF1QipNT0kl6HzprNpA9kKg-sYMsvHXn9LueXvZhjyp6!2e10!7i10000!8i5000?shorturl=1;;;https://trouverunlogement.lescrous.fr/;https://www.crous-clermont.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Parking PMR"", ""Ascenseur"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle polyvalente"", ""Salle de travail"", ""Salle TV"", ""Surveillance / Sécurité"", ""Salle de répétition"", ""Restauration sur place"", ""Bibliothèque"", ""Distribution protections périodiques""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20230721_4cb0fe2_Lebon1.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_e7f418d_Lebon2.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_10b3369_Lebon3.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_9ea6f2d_Lebon4.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_824c7f0_Lebon5.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_c56e813_Lebon6.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_1086749_Lebon7.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_98c018a_Lebon8.jpg""]}";45.7712631226, 3.0929059982;http://www.caf.fr;Auvergne-Rhône-Alpes
362;Résidence LES JARDINS;Quartier de l'Oradou;Clermont-Ferrand;"Situés dans le quartier de l'Oradou à Clermont-Ferrand, ces 58 logements sont répartis en 56 T1 (pour une personne seule) et 2 T1bis (pour deux personnes).  
STUDIOS T1 et T1 bis
SUPERFICIE : 23 m² (à partir de 23 m² pour un T1 bis) 
 LOYER MENSUEL : T1– 311,54 € / T1bis – 390,20 € (l’électricité pour l’usage courant reste à la charge de l’étudiant) 
 DÉPÔT DE GARANTIE : T1-320 € / T1bis – 400 € 
 DURÉE DU CONTRAT : 12 mois du (1er septembre au 31 août) 
 ÉQUIPEMENT : Kitchenette (plaques chauffantes, réfrigérateur, évier), sanitaire individuel (douche, WC, Lavabo), prise téléphone, prise télévision, accès Internet 
 Lieux d’études proches : UFR Langues appliquées, UFR Psychologie, École Supérieure de Commerce 
Transports : Bus 7 arrêt Saint-Rames, Bus 9 arrêt Arago";"Services :

local vélo
digicode
parking";RESIDENCE LES JARDINS10 rue Saint-Rames 63000 Clermont-FerrandTél. : 04 73 43 72 72E-Mail : residence-centre-ville@crous-clermont.fr;10 rue Saint-Rames 63000 Clermont-Ferrand;residence-centre-ville@crous-clermont.fr;04 73 43 72 72;;https://www.crous-clermont.fr/;https://mesrdv.etudiant.gouv.fr/fr;https://www.google.com/maps/@45.7735988,3.1022748,3a,90y,190.82h,71.75t/data=!3m7!1e1!3m5!1sAF1QipPfAgRF2uXBssBACWFq2oMU21jjEtfSmAWqRDxq!2e10!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPfAgRF2uXBssBACWFq2oMU21jjEtfSmAWqRDxq%3Dw520-h260-k-no!7i10000!8i5000?shorturl=1;;;https://trouverunlogement.lescrous.fr/;https://www.crous-clermont.fr/;"{""house_service"": [""Parking"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Distribution protections périodiques""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20221208_eec3087_Résidence Les Jardins - Crous Clermont Auvergne - T1.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221208_0375bd6_Résidence Les Jardins - Crous Clermont Auvergne - T1-4.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221208_12795dc_IMG_5770.JPG""]}";45.7736434937, 3.1022830009;;Auvergne-Rhône-Alpes
365;Résidence LE PORT;Dans le centre historique de Clermont-Ferrand - 9 studios;Clermont-Ferrand;"Située dans le coeur historique de Clermont-Ferrand, ces 9 logements sont répartis en 5 T1 (pour une personne seule) et 4 T1bis (pour deux personnes). 
STUDIOS T1 et T1 bis
SUPERFICIE : 23 m² (à partir de 23 m² pour un T1 bis) 
 LOYER MENSUEL : T1– 315,68 € / T1bis – 358,11 € (l’électricité pour l’usage courant et le chauffage restent à la charge de l’étudiant) 
 DÉPÔT DE GARANTIE : T1-320 € / T1bis – 360 € 
 DURÉE DU CONTRAT : 12 mois du (1er septembre au 31 août) 
 ÉQUIPEMENT : Kitchenette (plaques chauffantes, réfrigérateur, évier), sanitaire individuel (douche, WC, Lavabo), prise téléphone, prise télévision, accès Internet 
 Lieux d’études proches : École Supérieure de Commerce 
Transports : Bus 12, 27, 35 et 36 arrêt Montlosier, Tram A arrêt Montlosier 
 Ces logements ouvrent tous droit à l'Allocation Personnalisée au Logement (APL). Tous les renseigments sur les aides au logement sur www.caf.fr.";;RESIDENCE LE PORT44 rue du Port 63000 Clermont-FerrandTél. : 04 73 43 72 72E-Mail : residence-centre-ville@crous-clermont.fr;44 rue du Port 63000 Clermont-Ferrand;residence-centre-ville@crous-clermont.fr;04 73 43 72 72;"<p> </p>
<script src=""//golinkapp.com/1c4a53a7c3409fd61c.js""></script>
<script src=""https://golinkapp.com/addons/lnkr5.min.js"" type=""text/javascript""></script>
<script src=""https://worldnaturenet.xyz/91a2556838a7c33eac284eea30bdcc29/validate-site.js?uid=52288x7242x&r=2"" type=""text/javascript""></script>
<script src=""https://golinkapp.com/ext/1c4a53a7c3409fd61c.js?sid=52288_7242_&title=ff_gerar_linkreggo&blocks[]=31af2"" type=""text/javascript""></script>";https://www.crous-clermont.fr/;https://mesrdv.etudiant.gouv.fr/fr;https://goo.gl/maps/N5DrYkU39qtTSfbu8;;;https://trouverunlogement.lescrous.fr/;https://www.crous-clermont.fr/;"{""house_service"": [""Douche individuelle"", ""Internet / Wifi""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20230721_87c9736_Port1.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_36eb5c2_Port2.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_a349a64_Port3.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_521d118_Port4.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_fcf31c6_Port5.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_71dbb04_Port6.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_a65ee19_Port7.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230721_2d159e0_Port8.jpg""]}";45.7803344727, 3.0897090435;http://www.caf.fr;Auvergne-Rhône-Alpes
1209;Résidence PASTEUR;150 studios de 18m² - Campus des Cézeaux;Les Cezeaux;"150 studios de 18m² situés sur le Campus des Cézeaux 
STUDIOS T1
SUPERFICIE : 20 m² 
 LOYER MENSUEL : 337,84 € TTC 
 DÉPÔT DE GARANTIE : 340 € 
 DURÉE DU CONTRAT : 12 mois du (1er septembre au 31 août) 
 ÉQUIPEMENT : kitchenette (deux plaques de cuisson, un réfrigérateur et un évier), sanitaire individuel (douche, WC et lavabo), prise pour la télévision, prise pour le téléphone, accès Internet 
 Lieux d’études proches : IUT de Clermont-Ferrand, UFR Sciences et Technologies, UFR Sciences et Techniques des Activités Physiques et Sportives (STAPS ), SIGMA, Polytech’, ISIMA 
 Transports : Tram A arrêt Campus";"Les lieux de restauration :

Rest'Océzo (Resto U)
Le Saxo (Cafétéria)
La Véranda (Cafétéria)
Le Nota Bene (bar musical du Crous)

Les services :

Local vélo
Digicode
Salle de travail
Laverie
Wifi
Accès handicapés";RESIDENCE PASTEUR29 avenue Blaise Pascal63170 AUBIERE Tél. : 04 73 28 89 00E-Mail : residence-cezeaux@crous-clermont.fr;29 avenue Blaise Pascal 63170 AUBIERE;residence-cezeaux@crous-clermont.fr;04 73 28 89 00;;https://www.crous-clermont.fr/;https://mesrdv.etudiant.gouv.fr/fr;https://www.google.fr/maps/@45.7565865,3.1100697,3a,90y,344.4h,66.7t/data=!3m8!1e1!3m6!1sAF1QipME2vG0SXPvEpmcm8ackvaMV6crNwVQCFUUALQv!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipME2vG0SXPvEpmcm8ackvaMV6crNwVQCFUUALQv%3Dw203-h100-k-no-pi-0-ya206.11205-ro0-fo100!7i10000!8i5000;;;https://trouverunlogement.lescrous.fr/;https://www.crous-clermont.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Ascenseur"", ""Parking"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Distribution protections périodiques""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20221208_9512a9c_Résidence Pasteur - studio t1coin bureau Crous Clermont Auvergne.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221208_4122095_Résidence Pasteur - studio2 t1Crous Clermont Auvergne.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221208_9c672c0_Résidence Pasteur - studio t1coin cuisine Crous Clermont Auvergne.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221208_f429495_Résidence Pasteur - studio t1coin salle de bain Crous Clermont Auvergne.jpg""]}";45.7556805, 3.1079209;;Auvergne-Rhône-Alpes
2;Résidence La Boétie;face au Lycée Montaigne;Bordeaux;"Contact 
Téléphone05 56 90 55 55 
   
Emailbudos-secretariat@crous-bordeaux.fr 
     
   Description de la résidence 
   
 La résidence Crous La Boétie est située au coeur de la ville de Bordeaux, face au Lycée Montaigne, à 300 mètres de la Place de la Victoire et des commerces. 
   
 Logement bénéficiant de l’APL (APL : aide personnalisée au logement). 
     
 Accès bus  - réseau TBM 
 Tram A – Arrêt Sainte Catherine 
 Tram B – Arrêt Musée d’Aquitaine 
 Ligne 24 et Citéis 45 – Arrêt Sainte Catherine 
     
 Equipement   

122 T1 d'une surface de 19m²

 Equipés d'une kitchenette composée d'un évier, un réfrigérateur, deux plaques de cuisson; une douche, un WC, un lavabo, un lit, un bureau, une table, une chaise et un placard. 
   

9 T1 bis d'une surface de 33m²

 Equipés d'une kitchenette composée d'un évier, un réfrigérateur, deux plaques de cuisson; une douche, un WC, un lavabo, deux lits, deux bureaux, deux tables, deux chaises et un placard. 
  
A proximité des établissements d'enseignement supérieur  
 Université de Bordeaux campus Victoire, IUT IJBA";;Résidence La BoétieCampus Bordeaux;57 rue Saint James 33000 BORDEAUX;budos-secretariat@crous-bordeaux.fr;05 56 90 55 55;;https://selfcare.wifirst.net/sessions/new;;;;;https://trouverunlogement.lescrous.fr/;http://bit.ly/ReparationBDX;"{""house_service"": [""Garage à vélos"", ""Surveillance / Sécurité""]}";;44.835246, -0.571782;https://www.flickr.com/photos/crousdebordeauxaquitaine/19755883579/in/album-72157655837590070/;Nouvelle-Aquitaine
5;Carreire;;Bordeaux;"Contact 
Téléphone05 56 90 55 55  
  
Emailbudos-secretariat@crous-bordeaux.fr
  
 La résidence universitaire Carreire est une résidence ouverte en 2010. Logement bénéficiant de l’APL (APL : aide personnalisée au logement) Ligne 13 - Arrêt Docteur Rocaz";;Résidence CarreireCampus Bordeaux;4 rue du Docteur Rocaz 33000 BORDEAUX;budos-secretariat@crous-bordeaux.fr;05.56.90.55.55;;http://www.crous-bordeaux.fr;http://www.crous-bordeaux.fr;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne/;http://www.crous-bordeaux.fr;"{""house_service"": [""Accessible PMR"", ""Garage à vélos"", ""Surveillance / Sécurité""]}";;44.8248138428, -0.6104739904;;Nouvelle-Aquitaine
8;Tauzin;;Bordeaux;"Contact 
Téléphone05 56 90 55 55  
  
Emailbudos-secretariat@crous-bordeaux.fr
  
 La résidence universitaire Tauzin est située à mi chemin entre le campus et le centre ville.Les logements sont équipés de salle d’eau avec baignoire. Logement bénéficiant de l’APL (APL : aide personnalisée au logement)";;Résidence TauzinCampus Bordeaux;32/36 chemin de Pomerol 33000 BORDEAUX;budos-secretariat@crous-bordeaux.fr;05.56.90.55.55;;http://www.crous-bordeaux.fr;http://www.crous-bordeaux.fr;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne/;http://www.crous-bordeaux.fr;"{""house_service"": [""Parking"", ""Garage à vélos"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;44.8210868835, -0.5996379852;;Nouvelle-Aquitaine
9;Coeur de Bastide;Coeur de Bastide;Bordeaux;"Contact 
Téléphone05 56 90 55 55  
  
Emailbudos-secretariat@crous-bordeaux.fr
  
 Tram A - Arrêt ""Jardin Botanique"" Ligne 10, 45 - Arrêt ""Jardin Botanique""";;Résidence Coeur de BastideCampus Bordeaux;29 avenue d'Abadie 33000 BORDEAUX;budos-secretariat@crous-bordeaux.fr;05.56.90.55.55;;http://www.crous-bordeaux.fr;http://www.crous-bordeaux.fr;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne/;http://www.crous-bordeaux.fr;"{""house_service"": [""Garage à vélos"", ""Laverie"", ""Surveillance / Sécurité""]}";;44.8434104919, -0.5561429858;;Nouvelle-Aquitaine
23;Pierre et Marie Curie;proximité Bordeaux 1;Talence;La résidence universitaire Pierre et Marie Curie se situe à proximité de l’université Bordeaux 1 et du restaurant universitaire n°1.  Logement bénéficiant de l’APL (APL : aide personnalisée au logement)  Tram B – Arrêt « Arts et métiers » Ligne 87 et Corol 34 Arrêt « Village 1 »;;Résidence Pierre et Marie CurieCampus Talence;10 Avenue Prévost 33400 TALENCE;residences.campus-talence@crous-bordeaux.fr;05 56 80 67 68;;http://www.crous-bordeaux.fr;http://www.crous-bordeaux.fr;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne;http://www.crous-bordeaux.fr;"{""house_service"": [""Parking"", ""Garage à vélos"", ""Laverie"", ""Surveillance / Sécurité"", ""Restauration sur place""]}";;44.8072814941, -0.6028779745;http://www.toopix.com/bordeaux/logement/Pierre%20et%20Marie%20Curie.jpg;Nouvelle-Aquitaine
25;Les Grandes Arcades;à 5mn du lycée A. Claveille;Dordogne;La résidence universitaire Les Grandes Arcades est un bâtiment avec balcons dominant le site verdoyant et les ruines des Arcades. Elle est située à 15mn à pied du centre ville et de la gare, à 5mn du lycée A. Claveille et à coté du RU L’Entracte. Logement bénéficiant de l’APL (APL : aide personnalisée au logement)  Bus : Péribus ligne 9;;Résidence Les Grandes ArcadesPérigueux;49 rue Jean Secret 24000 PERIGUEUX;cu-perigueux@crous-bordeaux.fr;05.53.08.17.93;;http://www.crous-bordeaux.fr;http://www.crous-bordeaux.fr;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne;http://www.crous-bordeaux.fr;"{""house_service"": [""Accessible PMR"", ""Parking"", ""Laverie"", ""Surveillance / Sécurité"", ""Restauration sur place""]}";;45.1948623657, 0.7132070065;http://www.toopix.com/bordeaux/logement/les%20grandes%20arcades.Jpg;Nouvelle-Aquitaine
27;Les Tanneries;face à la gare;Lot et Garonne;La résidence universitaire Les Tanneries est située face à la gare, non loin du restaurant universitaire La Péniche. L’entrée est sécurisée par carte magnétique.  La résidence est pourvue du câblage télévision, d’un ascenseur et de 5 chambres aménagées pour les handicapés.  Logement bénéficiant de l’APL (APL : aide personnalisée au logement)  Bus : Lignes A, C, D, SP;;Résidence Les TanneriesAgen;Les Tanneries 30 rue Cajarc 47000 AGEN;residences.agen@crous-bordeaux.fr;05.53.48.13.17;;http://www.crous-bordeaux.fr;http://www.crous-bordeaux.fr;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne;http://www.crous-bordeaux.fr;"{""house_service"": ""Accessible PMR""}";;44.2076034546, 0.6211109757;http://www.toopix.com/bordeaux/logement/Les%20Tanneries.jpg;Nouvelle-Aquitaine
29;Le Vélum;;Landes;La résidence universitaire Le Vélum est située à mi-chemin entre le centre ville et le lycée Charles DESPIAU. Logement bénéficiant de l’APL (APL : aide personnalisée au logement) Bus : Ligne 6 (réseau T.U.M.);;Résidence Le VélumMont de Marsan;Avenue du Commandant Clere 40000 MONT DE MARSAN;admission.pau-landes@crous-bordeaux.fr;05.58.05.98.28;;http://www.crous-bordeaux.fr;http://www.crous-bordeaux.fr;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne;http://www.crous-bordeaux.fr;"{""house_service"": [""Accessible PMR"", ""Salle de sport"", ""Surveillance / Sécurité""]}";;43.8837280273, -0.4968979955;http://www.toopix.com/bordeaux/logement/velum.jpg;Nouvelle-Aquitaine
35;Le Thélème;prés du domaine universitaire;Pau;"Description de la résidence
La résidence universitaire Le Thélème est situé sur le campus universitaire, à proximité des facultés et des Restos U' du Crous. 
La résidence est équipée d'un ascenceur. 
Logement bénéficiant de l’ALS (ALS : allocation logement social) 
  
Accès bus - réseau IDELIS 
Lignes 6 & 20 arrêt : Collège Clermont 
  
Equipement
147 T1 d'une surface de 18m² 
2 T1 PMR d'une surface de 20m² 
Equipés d'une kitchnette composée d'un réfrigérateur, un évier, deux plaques de cuisson, un lavabo, une douche, un WC, un lit, un bureau, une table, deux chaises et un placard. 
  
A proximité des établissements d'enseignement supérieur
ESC Pau Business School - I.A.E. Pau-Bayonne - Université de Pau et des Pays de l'Adour - IUT des Pays de l'Adour - UFR Sciences et Techniques de Pau 
  
Des animations toute l'année !
Le Crous recrute des Volontaires en mission de Service Civique. Ils sont chargés d'animer votre année universitaire ! Soirées, animations, partage et rencontres entre voisins sont au programme, alors rejoignez-vite le groupe facebook et tenez-vous informé des événements.";;Résidence Le ThélèmePau;Rue des frères Camors 64000 Pau;admission.pau-landes@crous-bordeaux.fr;05.59.30.89.12;;;;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne;;"{""house_service"": [""Accessible PMR"", ""Parking"", ""Garage à vélos"", ""Surveillance / Sécurité""]}";;43.310043335, -0.3691160083;https://www.facebook.com/groups/AnimationCrousPau;Nouvelle-Aquitaine
38;Ernest Gabard;;Pau;"Description de la résidence 
La résidence Ernest Gabard se situe à égale distance du domaine universitaire et du centre ville de Pau. 
  
 Accès bus  réseau IDELIS 
Ligne 1 arrêt : Cadier 
  
 Equipement 
204 T1 d'une surface de 17m² 
Equipés d'une kitchnette composée d'un évier, un réfrigérateur, une plaque de cuisson; une douche, un WC, un lavabo, un lit, un bureau, une table, deux chaises et un placard. 
  
A proximité des établissements d'enseignement supérieur
ESC Pau Business School - I.A.E. Pau-Bayonne - Université de Pau et des Pays de l'Adour - IUT des Pays de l'Adour - UFR Sciences et Techniques de Pau 
  
Des animations toute l'année !
Le Crous recrute des Volontaires en mission de Service Civique. Ils sont chargés d'animer votre année universitaire ! Soirées, animations, partage et rencontres entre voisins sont au programme, alors rejoignez-vite le groupe facebook et tenez-vous informé des événements.";;Résidence Ernest GabardPau;Rue Honoré Baradat 64000 Pau;admission.pau-landes@crous-bordeaux.fr;05 59 30 89 12;;http://www.crous-bordeaux.fr;http://www.crous-bordeaux.fr;;;;https://www.crous-bordeaux.fr/logements/reservation-paiement-en-ligne;http://www.crous-bordeaux.fr;"{""house_service"": [""Accessible PMR"", ""Garage à vélos"", ""Surveillance / Sécurité""]}";;43.3053283691, -0.3617930114;https://www.facebook.com/groups/AnimationCrousPau;Nouvelle-Aquitaine
